label,review
2,看前段时间的照片，看到这张，我发现我饿了。
3,都是自我吹嘘：）不带这样的，又会做饭，又会干家务，上得厅堂下得厨房，还会画画，还会弹古筝，长得漂亮能挣钱先不说了，这又顾家，又不买名牌衣服，打着灯笼上哪找去哇
0,现代人疲于奔忙，忙工作、忙社交，这使得自己对人产生了疲劳，常常感觉很累。世俗的喧闹剥夺了人们的闲情，使人们没有心情去欣赏他人之美、生活之美。因此，很想利用这段时间思考一下如今的自我和生活，免得走得太快，思想跟不上了。（转）
3,万物皆有灵1969年，两名英国男子收养了一只名叫克里斯蒂安的雄狮幼崽 ，后来将它放归。4年后，这两名英国男子重返非洲寻找克里斯蒂安。让他们做梦也没想到的是，克里斯蒂安携带雌狮和幼崽 们在当年放归它的地方等着旧主人的到来。这段人狮重逢的录像在网上获得1600万点击
0,对丝路歌词相当满意的王力宏之后发短信给阿信：you are awesome !阿信看不懂还查了半天字典，发现awesome 是可怕的意思，很纳闷力宏怎么会觉得他很可怕。
0,轉 發 微博。放一張 正面的
0,我目前求的...要到一月才能实现啊（今天是十全十美日）2010年10月10日10时10分10秒……在今天求什么都会特别灵验，大声说出你想要的，也许在今天就能立马实现！~ (投稿）
2,水深火热了无他一起沉默的吧
0,非一般呀！！！。美麗 的長 靴就像是妳 腿部的馬 甲呀！
0,又是一个手机阴谋论，看来手机的功能除了通讯等等以外，还可以是手雷，还可以是毒瘤。我却只知道，在没有手机的N 年前，初中生里早恋的现象就不是什么稀罕事，那时候是传纸条，照这位班主任的逻辑，该把纸与笔也都给没收了，因为它们可是制造早恋的罪魁祸首啊手机成为影响学生学习的‘毒瘤’。”
1,讨厌咖啡！有意思还真像挺可爱的。喜欢咖啡的猫头鹰。
0,好可爱！★萌死人不偿命的玉足，想玩石头剪子布么？
0,一定要健康
1,额头上全是痘 ，不想活了。。。。
0,知道。。！！待人以宽，克己以严。以克人之心克己，以容己之心容人生气令人冲动，然后做蠢事，然后后悔，然后气自己的冲动，再做蠢事，再后悔…百害而无一利也。别用别人的无知来惩罚自己，生气最多气五分钟就要停！
0,回复足球嘛，就是个game ，好玩儿就行。谁反对了。我爱他，行不行？刘建宏……明天千万不要结束阿德之战！我求你了
2,人生啊连沙发也有毒
0,回复无语幸亏没有踩到（点开看图）
3,“人生中的挫折和困难是一大笔财富”，我不开心时，我同学安慰我的，现在拿来安慰你！这次劫难让我对生命有了更深刻的认识，对生命更加尊重，当然更要尊重创造生命的人。让那些不尊重生命不重视自己的生命的人都该去产房看看。不过，下辈子我想做男人
1,不配合强奸也有罪？也得死缓？那强奸何罪？此女子只不过是提前治他的罪罢了真是啥事都有啊!N 月前就知道了，官方也出来辟谣了，你懂得，辟谣意味着什么我又想骂人了。擦
0,虾丸，你行。坚决抵制微软，太三俗，每天给我们看到《一男、一女、一菊花》，好囧 ~ ~ ~
0,想想自己在玩微博也很长一段时间了，也参加过活动荣获的围脖。这两条就是，也刚好是男女各一条
0,回复如果婚纱是这样的，也蛮不错哦！女人用身体兑换不来爱情！
0,家里的老鼠去亲戚家过年了，静悄悄的。过了明天的元宵应该要回来了吧。
0,俺还是很有诚信的〓 12星座守信用程度〓 巨蟹座→95％；天蝎座→92％；处女座→90％；金牛座→85％；狮子座→85％；摩羯 座→84％；水瓶座→75％；白羊座→65％；天秤座→65％；双鱼座→60％；射手座→55％；双子座→45％。
2,分享！...转一下~ 据说这是一个古老的神符，如果在你看到它的1分钟内转帖，从此你的事业和爱情会有奇迹发生。神保佑你，去吧——
1,能不能别抹杀我!?揭不掉的--..你认命吧天然呆..
0,今天团队合影，快乐的一家子~ 感觉自己跟澡堂子里蹿出来似的
0,回复上个月末，COSMO 的编辑团队飞到香港，拍了一整天呢！！这个照片是什么时候拍哒 ~ ？8月份COSMO17 周年纪念刊封面女郎——张柏芝揭秘COSMO 8月份封面女郎——张柏芝！！猜对的粉丝赞一个！（其他明星的粉丝，你们的意见我们已经一一记下，请继续关注COSMO ，下一期的封面，说不定就是你的偶像！！）
0,已经抢到手了~ )...老大你表情太丰富了~ ~ ~
3,杯具靠，还真有，小王爷你看看，人家是怎么算出来的在图的最后有啊谁说中国缺少创意来着或者说意淫理工男果然出闷骚帝。惊现技术帝的图（via @duck _ 1984）
0,养心，心要定，心要静，心要虚，心要空。心虚、心空则心灵，心灵则生智慧，得大自在。喜欢！正在往这个方向努力呢！心诚，诚心诚意。
3,哈哈哈，搞笑死掉。“烟头还未完全灭，应该没走远。”下铺的摸了一下显示器说：“还有余温，应该刚走。”这时候就听那哥们躺在床上无奈的喊了一句：“两SB ，躺床上连看都不看，还TMD 装福尔摩斯！”（via @xie107 ）
1,。最近很多人跟我投诉他们的粉丝每日稳步递减我还嘲笑人家干嘛每天数粉丝玩儿今儿发现我也减得厉害新浪是不是你捣的鬼？
0,其实我不喜欢360，因为我更讨厌它的前身3721两个我真的都想要……。。。。。这个小三？？？。QQ 对决360（转）
0,回复还好老胡这偷拍习惯没有传染给林老板，不然就等着林老板偷拍你吧，哈哈那我更不敢去……哈哈……报销机票我都不去…………我报名了。吃火锅！有同去的吗？呵呵
3,看到新闻就发现你又惹事了~ ~
0,@ 韩庚，fans 一个劲儿往上窜~ ~ sina 快要乐死了
0,我没人要呀，没人要。。。呼呼。。做21世纪的伟大单身少女，哈哈。。。
1,再PO 一张去午睡，顺路求解，介是啥片子的镜头？这么让人抓狂！！！你也别想睡好了！
2,好感人啊他們 要在一起的。。。最凄美的爱情故事------两人分手后多年，在一个城市不期而遇。男：“你好吗？”女：“好”。------男：“他好吗？”女：“好”。------女的问，“你好吗？”男的回答：“好”。------女：“她好吗？”男：“她刚才告诉我她很好”。
3,男女之间真的没有纯友谊么？想要这份友谊不行么？
0,实在不忍看自己嘿嘿~ 动心了么？那就来江南发展吧~ 今天我们台算是撒豆成兵了，十六路人马使上车轮战术轮番走街穿巷跑社区，十台大红色江淮宾悦轿车、两部红色瑞鹰、两部长安铃木、一部商务车外加一台直播车，玩转一市三县，阵势的确浩荡~
0,理解很深刻哦其实我有时候在想，女人成天沉溺在爱情里，渴望被呵护宠爱……男人整天周旋在情爱里，寻求温柔与刺激……那真的就是爱情的么？好的爱情，不会成为你自身缺陷的放纵处，却会让你成为更好的自己。你对我已经不像从前那么好了（BY 黄子华之栋笃笑）
0,介明显不是自拍是摆拍小眼神几勾魂啊明明是照着性感水手路线打扮的，出门前一分钟，我的镜子告诉我，你太像卖羊肉串的买买提啦，，，，最终没有勇气出门
0,自己的思想就装自己脑子里就行了钱嘛，这个，多多益善~ 一是把自己的思想装进别人的脑袋，二是把别人的钱装进自己的口袋。^ v ^
0,"我的人生每个你都会是主角!，活到现在才真的明白，在不同的时间，不同的地点，不同的情感，不同的遭遇，不同的环境，都在发生着不同的，现实版真实情感与老生常叹的深深感受，犹如上天让我来这个世上就是为了领略这人间冷暖，为那些有的，没的，人或事，来心酸而不能忘却的泪痕！！!撒谎也被识破了刀已经架在脖子上了。但是刀抡起来也不能做大义灭亲的事,只能认倒霉让脑袋搬家了。既便儿子犯的是死罪,让老子把儿子送上断头台这种灭天良的事也是不能鼓励的。"
2,绝不只是可爱，我的眼睛湿湿，别再离开我！这太可爱了。。。转。。。熊猫地震后看到警察的一幕。。。
3,期待，还是写的是恐怖片吗？小爷我最怕恐怖片了新长篇写完拉！最后几天真是下笔如飞，还没耽误看世界杯，最高纪录一天写到了16000字。感觉写得越快，质量反而越高，大概就是投入感情的缘故吧，写到好几个段落，自己都被感动得掉下眼泪。不过，读者要能看到的话，还要等待好久好久呢。。。。。。
0,喜欢在下班时候听着MUSIC88 .7，说句心理话，感觉济南的电台做的很不错
1,鸽子：哥要淡定……等着俩傻子一起扑过来我就灰起来……让他们撞到一起……哟嚯嚯嚯~ ~ 那鸽子一副智商不高的样子喂，你，就是你，你干神马！？
2,坚强不一定说的就是大人，大人其实很懦弱。当你失去了学习兴趣时，就看看她！
3,我叼...哈哈哈笑死俺了!哈哈哈~ 痴线嘎太有想象力了。。。暗疮膏广告，挑战你的想象。。。。。
0,大图很清晰哦那我放个正常的？我在880看台，有点远，尽我相机的能力了。
0,我好喜欢这个盆子。。。。都说了好几遍要去她家店的下次一定要去啦！喜欢就好：）越看越喜欢@lolo _ love _ vintage
0,刚刚看完。哈哈。。越来越喜欢你了！记得你刚出道的时候和一位新加坡的美女合唱了一首情歌，就开始注意到你了！虽然很可惜大S 没来，但是也很差异请了那位第一集中只出现了三分钟的戚薇，为了凑人数吗？很努力的才想起她哎。PS: 最后八卦一下，你和小明真的很少交流哎今天有泡沫之夏的快乐大本营，但我在台湾看不到！好看吗？
0,哈哈哈!形象!上面的认认真真，下面的假假腥腥。上面的得意满足，下面的等待结束。上面的嗷嗷乱叫，下面的昏昏睡觉。上面的观察反应，下面的毫无表情。上面的高喊深入再深入，下面的嘀咕滚蛋快滚蛋。
3,",我娃就是给力!那些曾经嫌弃过看不起过他吉他演奏能力的人，请睁大你们的眼，是不是很后悔呢？可惜你们没有机会看到他美轮美奂的表演，因为他的表演只给懂他的人看，你们不配！争气的娃~ 每一次都给我们惊喜还记得828那天晚上有人嫌弃他的吉他吗？还记得孩子当时的表情！各种心疼……温州巡演上的《姑娘》……多么有力的回击！这争气的孩子啊！我们从来没有失望过"
0,回复我不认识他们啊。怎么介绍呢？哥给饿哦介绍一个吧
0,"百年轮回，历史重现【辛亥革命】"" 倾覆满清专制政府，巩固中华民国，图谋民生幸福，此国民之公意，文实遵之。以忠于国，为众服务，至专制政府既倒，国内无变乱，民国卓立于世界，为列邦公认，斯时文当解临时大总统之职，谨以此誓于国民。"" 99年前的今天，武昌首义。翌年元旦，孙中山在南京宣誓就任中华民国首任临时大总统。"
3,大叔控??还是第一??双鱼座
2,期待！！！！【个唱台北站门票开卖邱瓈 宽：保证公平贩售文娱滚动新闻南方网】据悉，王菲演唱会邀得顶尖音乐人一起合作，传言前夫窦唯的妹妹窦颖也会担任王菲的合声，乐手班底阵容坚强，银鱼表示，这次参与的幕前幕后，就是...
2,我寂寞【人人网有奖活动】七夕到来，人人网与你共度七夕节。2010年8月17日24点前，点击成为我们的粉丝，评论并该微博。符合以上两点的同学中，将产生10名幸运用户，每人赠送限量版“校内紫豆公仔”一只（两款任选一款）！小紫豆将陪伴单身或非单身的你度过一个不寂寞的七夕节。
